# World Bank Open Data NV.IND.MANF.CD, last updated 2026-07-13, CC BY 4.0
iso3,year,value
DJI,2024,219412687.864687
DMA,2010,24233333.3333333
DMA,2011,27659259.2592593
DMA,2012,31085185.1851852
DMA,2013,28688888.8888889
DMA,2014,28388888.8888889
DMA,2015,25918518.5185185
DMA,2016,23751851.8518518
DMA,2017,19762962.962963
DMA,2018,20677777.7777778
DMA,2019,22214814.8148148
DMA,2020,16744444.4444444
DMA,2021,20422222.2222222
DMA,2022,24622222.2222222
DMA,2023,25329629.6296296
DMA,2024,32611111.1111111
DMA,2025,34596296.2962963
DNK,2010,35060797553.3754
DNK,2011,37774325119.6465
DNK,2012,36628753050.9713
DNK,2013,40665955837.5574
DNK,2014,41737946416.9052
DNK,2015,37673196189.4847
DNK,2016,40396859554.7309
DNK,2017,43157621198.0424
DNK,2018,46203514235.261
DNK,2019,46292183268.3415
DNK,2020,45652740975.6349
DNK,2021,50984611982.2834
DNK,2022,51311120656.4357
DNK,2023,66177847057.9441
DNK,2024,75811058063.9877
DNK,2025,86663223171.5675
DOM,2010,7870123514.40574
DOM,2011,8246160750.28123
DOM,2012,8455901021.71395
DOM,2013,8378591541.09334
DOM,2014,8816855646.65434
DOM,2015,9308910193.22486
DOM,2016,9581310179.2784
DOM,2017,9722541886.43928
DOM,2018,10287967429.1208
DOM,2019,10803981416.6168
DOM,2020,10173835636.9968
DOM,2021,12973336319.1774
DOM,2022,15169770986.3471
DOM,2023,15089148337.8919
DOM,2024,15490441993.9766
DOM,2025,15625947891.2584
DZA,2010,16659926373.4943
DZA,2011,21251206317.573
DZA,2012,19441132397.3041
DZA,2013,18422483003.3111
DZA,2014,23602707886.0989
DZA,2015,13330846130.6733
DZA,2016,12470063544.546
DZA,2017,13926944060.6449
DZA,2018,13769360893.5886
DZA,2019,12389098614.0522
DZA,2020,10357999255.3843
DZA,2021,15251509650.2113
DZA,2022,23048512808.2878
DZA,2023,22611113674.9381
DZA,2024,25463405055.1347
ECU,2010,9142985000
ECU,2011,10149903000
ECU,2012,11054333000
ECU,2013,11840663000
ECU,2014,13492085000
ECU,2015,13900706000
ECU,2016,14252859000
ECU,2017,14554047000
ECU,2018,14365969000
ECU,2019,13641522000
ECU,2020,12406730000
ECU,2021,13944041000
ECU,2022,14963440000
ECU,2023,16017271000
ECU,2024,16090265000
ECU,2025,17249286900
EGY,2010,35261343012.7042
EGY,2011,37208950086.0585
EGY,2012,45120533333.3333
