# World Bank Open Data AG.PRD.CREL.MT, last updated 2026-07-13, CC BY 4.0
iso3,year,value
MDA,2023,3177124.1
MDG,2010,5159720.58
MDG,2011,4739751.99
MDG,2012,5009947
MDG,2013,3997774
MDG,2014,4350378.47
MDG,2015,4057987.42
MDG,2016,4138500.16
MDG,2017,3888315.15
MDG,2018,4251342.81
MDG,2019,4136206.77
MDG,2020,4455182.16
MDG,2021,4805087.92
MDG,2022,5144234.73
MDG,2023,5389921.52
MDV,2010,163.77
MDV,2011,171.94
MDV,2012,185.49
MDV,2013,195.47
MDV,2014,195.07
MDV,2015,196.88
MDV,2016,202.06
MDV,2017,198.23
MDV,2018,205.88
MDV,2019,202.41
MDV,2020,203.21
MDV,2021,204.95
MDV,2022,204.39
MDV,2023,204.61
MDV,2024,204.87
MEX,2010,34925200
MEX,2011,28408737
MEX,2012,33614212
MEX,2013,33210301
MEX,2014,36526602.49
MEX,2015,34704514.12
MEX,2016,38464938.31
MEX,2017,37487835.84
MEX,2018,36068401.88
MEX,2019,36164102.48
MEX,2020,36374789.68
MEX,2021,36582135.17
MEX,2022,36330006.75
MEX,2023,37015878.83
MKD,2010,541567
MKD,2011,554880.86
MKD,2012,459788.04
MKD,2013,561902.73
MKD,2014,629234.68
MKD,2015,483878.81
MKD,2016,640978.4
MKD,2017,447776.98
MKD,2018,598373.4
MKD,2019,563116.93
MKD,2020,578835.44
MKD,2021,562239.48
MKD,2022,542163.76
MKD,2023,522971.6
MKD,2024,532133.64
MLI,2010,5338937.19
MLI,2011,5777865.09
MLI,2012,6555027
MLI,2013,6993980
MLI,2014,6980884.5
MLI,2015,8055051.84
MLI,2016,8849709.99
MLI,2017,9296131.69
MLI,2018,10159697.35
MLI,2019,10451432.87
MLI,2020,10352057.11
MLI,2021,8819410.94
MLI,2022,10289007.59
MLI,2023,9979190.21
MLT,2010,15168.95
MLT,2011,14596.93
MLT,2012,14271.79
MLT,2013,13974.29
MLT,2014,13707.26
MLT,2015,12180.12
MLT,2016,12758.28
MLT,2017,14587.02
MLT,2018,0
MLT,2019,0
MLT,2020,0
MLT,2021,0
MLT,2022,0
MLT,2023,0
MMR,2010,34557652
MMR,2011,31094385
MMR,2012,28762652.42
MMR,2013,29045647.27
MMR,2014,29218917.6
MMR,2015,29055197.68
MMR,2016,28521820.27
MMR,2017,28500083.54
MMR,2018,30463881.13
MMR,2019,29104237.31
MMR,2020,28912459.17
MMR,2021,30140000.71
MMR,2022,30705495.5
MMR,2023,28283371.35
MMR,2024,30128822.09
MNE,2010,3793
MNE,2011,6294
MNE,2012,4895
MNE,2013,7587.8
MNE,2014,7614
MNE,2015,6658
MNE,2016,7019.6
MNE,2017,7215.2
MNE,2018,7300.5
MNE,2019,6910
